name,facebook,twitter,website,genre,mtv,,,,,name
Elizabeth Cook,http://www.facebook.com/ElizabethCookMusic,http://www.twitter.com/elizabeth_cook,http://elizabeth-cook.com/,Outlaw Country,http://www.cmt.com/artists/elizabeth-cook/biography,,,,,Elizabeth Cook
Emerson Drive,http://www.facebook.com/121490201234048,http://www.twitter.com/emersondrive,http://emersondrive.com,Country,http://www.cmt.com/artists/emerson-drive/biography,,,,,Emerson Drive
Emma Mae Jacob,,,,,http://www.mtv.com/artists/emma-mae-jacob/biography,,,,,Emma Mae Jacob
Eric Mizelle,,,,,http://www.mtv.com/artists/eric-mizelle-00/biography,,,,,Eric Mizelle
The Eraserheads,http://www.facebook.com/315442698577194,http://www.twitter.com/theeraserheads,,Rock,http://www.mtv.com/artists/the-eraserheads-1/biography,,,,,The Eraserheads
Eve,http://www.facebook.com/104399302955235,http://www.twitter.com/therealeve,http://www.ruffryders2000.com/eve/,Hip-Hop/Rap,http://www.mtv.com/artists/eve/biography,,,,,Eve
Faithless,http://www.facebook.com/32446259606,http://www.twitter.com/faithless,http://www.faithless.co.uk/,Dance/Electronic,http://www.mtv.com/artists/faithless/biography,,,,,Faithless
Fefe Dobson,http://www.facebook.com/108074571750,http://www.twitter.com/fefedobson,http://www.fefedobson.com,Pop/Rock,http://www.mtv.com/artists/fefe-dobson/biography,,,,,Fefe Dobson
Felix Bartholomew,,,,,http://www.mtv.com/artists/felix-bartholomew/biography,,,,,Felix Bartholomew
Flatt & Scruggs,,,http://www.countrymusichalloffame.com/inductees/flatt_scruggs.html,Country,http://www.cmt.com/artists/flatt-scruggs/biography,,,,,Flatt & Scruggs
Force MD's,,,,Hip-Hop/Rap,http://www.mtv.com/artists/force-mds/biography,,,,,Force MD's
Florence Welch,,,http://florenceandthemachine.net/,Alternative,http://www.mtv.com/artists/florence-welch/biography,,,,,Florence Welch
Fred Hammond,http://www.facebook.com/102402045683,http://www.twitter.com/realfredhammond,,R&B/Soul,http://www.mtv.com/artists/fred-hammond/biography,,,,,Fred Hammond
Frankie J,http://www.facebook.com/261349563973471,http://www.twitter.com/therealfrankiej,http://frankiejonline.com/,Pop,http://www.mtv.com/artists/frankie-j/biography,,,,,Frankie J
Frankie Valli,,,,Pop,http://www.mtv.com/artists/frankie-valli/biography,,,,,Frankie Valli
Franz Ferdinand,http://www.facebook.com/9748517548,http://www.twitter.com/franz_ferdinand,http://www.franzferdinand.co.uk/,Rock,http://www.mtv.com/artists/franz-ferdinand/biography,,,,,Franz Ferdinand
Freddie Gibbs,http://www.facebook.com/8065620956,http://www.twitter.com/freddiegibbs,,Hip-Hop,http://www.mtv.com/artists/freddie-gibbs/biography,,,,,Freddie Gibbs
Frédéric François,,,,Pop,http://www.mtv.com/artists/frederic-francois/biography,,,,,Frédéric François
Gabrielle Aplin,http://www.facebook.com/pages/Gabrielle-Aplin-Official/142481721025,http://twitter.com/gabrielleaplin,http://www.gabrielleaplin.co.uk,Pop,http://www.mtv.com/artists/gabrielle-aplin/biography,,,,,Gabrielle Aplin
Fun Lovin' Criminals,http://www.facebook.com/105636669470396,,,Rock,http://www.mtv.com/artists/fun-lovin-criminals/biography,,,,,Fun Lovin' Criminals
G. Love & Special Sauce,http://www.facebook.com/14750930028,http://www.twitter.com/glove,http://philadelphonic.com,Rock,http://www.mtv.com/artists/g-love-special-sauce/biography,,,,,G. Love & Special Sauce
Geschwister Hofmann,,,,,http://www.mtv.com/artists/geschwister-hofmann/biography,,,,,Geschwister Hofmann
Gary Richrath,,,,,http://www.mtv.com/artists/gary-richrath/biography,,,,,Gary Richrath
Gary Valenciano,http://www.facebook.com/190635784310768,http://www.twitter.com/garyvalenciano1,http://garyv.com,Pop,http://www.mtv.com/artists/gary-valenciano/biography,,,,,Gary Valenciano
Garou,http://www.facebook.com/11515854604,http://www.twitter.com/garou_officiel,,World/Reggae,http://www.mtv.com/artists/garou/biography,,,,,Garou
Genitallica,,,,Rock,http://www.mtv.com/artists/genitallica/biography,,,,,Genitallica
Gemischtes Quartett Ranten,,,,,http://www.mtv.com/artists/gemischtes-quartett-ranten/biography,,,,,Gemischtes Quartett Ranten
Georgette Jones,,,,,http://www.cmt.com/artists/georgette-jones/biography,,,,,Georgette Jones
Giorgio Gioacchini,,,http://www.studioplace.it,Electronica,http://www.mtv.com/artists/giorgio-gioacchini/biography,,,,,Giorgio Gioacchini
Gigi (Ethiopian),,,,World/Reggae,http://www.mtv.com/artists/gigi-ethiopian-/biography,,,,,Gigi (Ethiopian)
Gregg Allman,http://www.facebook.com/312475130697,http://www.twitter.com/greggallmannews,,Rock,http://www.mtv.com/artists/gregg-allman/biography,,,,,Gregg Allman
Gregory Abbott,http://www.facebook.com/140439205986954,http://www.twitter.com/gregoryabbott,http://www.gregoryabbott.com/,Soul,http://www.mtv.com/artists/gregory-abbott/biography,,,,,Gregory Abbott
Graham Nash,http://www.facebook.com/223473114346585,http://www.twitter.com/thegrahamnash,http://www.nashnet.com/,Rock,http://www.mtv.com/artists/graham-nash/biography,,,,,Graham Nash
Gloria Gaynor,,,http://www.gloriagaynor.com/,Disco,http://www.mtv.com/artists/gloria-gaynor/biography,,,,,Gloria Gaynor
Grace Potter,,,,,http://www.mtv.com/artists/grace-potter/biography,,,,,Grace Potter
Grandpa Elliott,,,,,http://www.mtv.com/artists/grandpa-elliott/biography,,,,,Grandpa Elliott
Gordon Lightfoot,http://www.facebook.com/109515922408454,http://www.twitter.com/lightfoot365,,Blues/Folk,http://www.mtv.com/artists/gordon-lightfoot/biography,,,,,Gordon Lightfoot
Greenhaven,,,http://nonemoregreen.com,Hard Rock,http://www.mtv.com/artists/greenhaven/biography,,,,,Greenhaven
Greg Hardin,,,,,http://www.cmt.com/artists/greg-hardin/biography,,,,,Greg Hardin
Grant Macdonald,,http://www.twitter.com/grantmacdonald,http://www.RamRanch.com,Outlaw Country,http://www.cmt.com/artists/grant-macdonald/biography,,,,,Grant Macdonald
Grupo Corazon Andino,,,,,http://www.mtv.com/artists/grupo-corazon-andino/biography,,,,,Grupo Corazon Andino
Grupo Manía,http://www.facebook.com/pages/-CHILENOS-ESPERANDO-AL-GRUPO-MANIA-/92043685156,,,World/International,http://www.mtv.com/artists/grupo-mania/biography,,,,,Grupo Manía
Grizzly Bear,http://www.facebook.com/14791099177,http://www.twitter.com/grizzlybear,,Rock,http://www.mtv.com/artists/grizzly-bear/biography,,,,,Grizzly Bear
Happy House,,,,,http://www.mtv.com/artists/happy-house/biography,,,,,Happy House
Gwen Sebastian,http://www.facebook.com/223777530625,http://www.twitter.com/http://www.gwensebastian.com,http://www.gwensebastian.com/,Country,http://www.cmt.com/artists/gwen-sebastian/biography,,,,,Gwen Sebastian
Gyggy Planchart,,,,,http://www.mtv.com/artists/gyggy-planchart/biography,,,,,Gyggy Planchart
Hank Sasaki,,,,,http://www.cmt.com/artists/hank-sasaki/biography,,,,,Hank Sasaki
Hawick Lau,,,,,http://www.mtv.com/artists/hawick-lau/biography,,,,,Hawick Lau
Hall & Oates,http://www.facebook.com/56236238681,http://www.twitter.com/halloates,http://www.hallandoates.com/,Pop,http://www.mtv.com/artists/hall-oates/biography,,,,,Hall & Oates
Harry Chatmon,,,,,http://www.mtv.com/artists/harry-chatmon/biography,,,,,Harry Chatmon
Hayes Carll,http://www.facebook.com/10482418574,http://www.twitter.com/hayescarll,http://www.hayescarll.com/,Country,http://www.cmt.com/artists/hayes-carll/biography,,,,,Hayes Carll
Headlights,http://www.facebook.com/14784940155,http://www.twitter.com/headlightsmusic,,Alternative,http://www.mtv.com/artists/headlights/biography,,,,,Headlights
Haricot Vert,,,,,http://www.mtv.com/artists/haricot-vert/biography,,,,,Haricot Vert
Harold Lee,,,,,http://www.cmt.com/artists/harold-lee/biography,,,,,Harold Lee
Icona Pop,,,,,http://www.mtv.com/artists/icona-pop/biography,,,,,Icona Pop
Heidi Hauge,,,,,http://www.mtv.com/artists/heidi-hauge/biography,,,,,Heidi Hauge
Heartland (Country),http://www.facebook.com/heartlandband,,http://heartlandband.com/,Country,http://www.cmt.com/artists/heartland-country-1/biography,,,,,Heartland (Country)
Herbie Hancock,http://www.facebook.com/7211826782,http://www.twitter.com/herbiehancock,http://www.imnworld.com/,R&B/Soul,http://www.mtv.com/artists/herbie-hancock/biography,,,,,Herbie Hancock
Henry Arland,,,,,http://www.mtv.com/artists/henry-arland/biography,,,,,Henry Arland
Hinder,http://www.facebook.com/41532430488,http://www.twitter.com/hindermusic,http://www.hinderonline.com/,Rock,http://www.mtv.com/artists/hinder/biography,,,,,Hinder
Hurricane Chris,http://www.facebook.com/5556944331,http://www.twitter.com/hurricanechris6,,Hip-Hop,http://www.mtv.com/artists/hurricane-chris/biography,,,,,Hurricane Chris
Human Life,,,,,http://www.mtv.com/artists/human-life/biography,,,,,Human Life
Ikimono-gakari,http://www.facebook.com/11231929133,http://www.twitter.com/mizunoyoshiki,,World/Reggae,http://www.mtv.com/artists/ikimono-gakari/biography,,,,,Ikimono-gakari
Iamamiwhoami,http://www.facebook.com/270417754335,http://www.twitter.com/_iamamiwhoami_,,Electronic,http://www.mtv.com/artists/iamamiwhoami/biography,,,,,Iamamiwhoami
Jackson Browne,http://www.facebook.com/54896067086,http://www.twitter.com/songsofjbrowne,http://www.jacksonbrowne.com,Blues/Folk,http://www.mtv.com/artists/jackson-browne/biography,,,,,Jackson Browne
Industria Del Amor,,,,Latin,http://www.mtv.com/artists/industria-del-amor/biography,,,,,Industria Del Amor
In This Moment,http://www.facebook.com/officialinthismoment,http://twitter.com/OfficialITM,http://inthismomentofficial.com/wordpress/,Rock,http://www.mtv.com/artists/in-this-moment/biography,,,,,In This Moment
Ingrid Michaelson,http://www.facebook.com/7063311079,http://www.twitter.com/ingridmusic,http://www.ingridmichaelson.com,Contemporary Singer/Songwriter,http://www.mtv.com/artists/ingrid-michaelson/biography,,,,,Ingrid Michaelson
Jackson Taylor,http://www.facebook.com/53509208172,,,Country,http://www.cmt.com/artists/jackson-taylor/biography,,,,,Jackson Taylor
Irving Burgie,http://www.facebook.com/123440096878,,,World/Reggae,http://www.mtv.com/artists/irving-burgie/biography,,,,,Irving Burgie
Ira Kris,,,,,http://www.mtv.com/artists/ira-kris/biography,,,,,Ira Kris
Irena Grafenauer [Flute],,,,,http://www.mtv.com/artists/irena-grafenauer-flute-/biography,,,,,Irena Grafenauer [Flute]
Irene Papas,,,,,http://www.mtv.com/artists/irene-papas/biography,,,,,Irene Papas
Ivy Queen,http://www.facebook.com/104002822975118,http://www.twitter.com/ivyqueendiva,,World/International,http://www.mtv.com/artists/ivy-queen/biography,,,,,Ivy Queen
Jacinta Whyte,,,,,http://www.mtv.com/artists/jacinta-whyte/biography,,,,,Jacinta Whyte
Jack Ingram,http://www.facebook.com/7807611058,http://www.twitter.com/jackingram,http://www.jackingram.net,Country,http://www.cmt.com/artists/jack-ingram/biography,,,,,Jack Ingram
Jennifer Love Hewitt,http://www.facebook.com/334807259890374,http://www.twitter.com/thereal_jlh,,Pop,http://www.mtv.com/artists/jennifer-love-hewitt/biography,,,,,Jennifer Love Hewitt
Jane Monheit,http://www.facebook.com/10804933124,http://www.twitter.com/janemonheit,,Jazz,http://www.mtv.com/artists/jane-monheit/biography,,,,,Jane Monheit
Janelle Monáe,http://www.facebook.com/10945574855,http://www.twitter.com/janellemonae,http://www.jmonae.com,Funk,http://www.mtv.com/artists/janelle-monae/biography,,,,,Janelle Monáe
Jam Pony Express,,,http://wjpemixradio.weebly.com,Hip-Hop/Rap,http://www.mtv.com/artists/jam-pony-express/biography,,,,,Jam Pony Express
Jah Cure,http://www.facebook.com/11502899995,http://www.twitter.com/therealjahcure,,World/Reggae,http://www.mtv.com/artists/jah-cure/biography,,,,,Jah Cure
Jamie O'Neal,,http://twitter.com/JamieONeal,http://jamieoneal.com/,Country,http://www.cmt.com/artists/jamie-oneal/biography,,,,,Jamie O'Neal
James Moody,http://www.facebook.com/53170297907,,http://www.jamesmoody.com/,Jazz,http://www.mtv.com/artists/james-moody/biography,,,,,James Moody
Jennifer Holliday,http://www.facebook.com/468409359843768,,http://www.delafont.com/music_acts/Jennifer-Holliday.htm,R&B/Soul,http://www.mtv.com/artists/jennifer-holliday/biography,,,,,Jennifer Holliday
Jaron and The Long Road to Love,http://www.facebook.com/81709866956,http://www.twitter.com/jaronlowe,,Country,http://www.cmt.com/artists/jaron-and-the-long-road-to-love/biography,,,,,Jaron and The Long Road to Love
Jefferson Starship,,,http://www.jeffersonstarship.com/,Rock,http://www.mtv.com/artists/jefferson-starship/biography,,,,,Jefferson Starship
Jeffree Star,,,,,http://www.mtv.com/artists/jeffree-star/biography,,,,,Jeffree Star
Jeff Bates,,,http://www.jeffbates.net/,Country,http://www.cmt.com/artists/jeff-bates/biography,,,,,Jeff Bates
Jerry Reed,http://www.facebook.com/219344616728,,http://www.delafont.com/music_acts/Jerry-Reed.htm,Country,http://www.cmt.com/artists/jerry-reed/biography,,,,,Jerry Reed
Jessa Zaragoza,,,,,http://www.mtv.com/artists/jessa-zaragoza/biography,,,,,Jessa Zaragoza
Jerry Douglas,http://www.facebook.com/56204392064,http://www.twitter.com/jerrydouglas,http://www.jerrydouglas.com/,Country,http://www.cmt.com/artists/jerry-douglas/biography,,,,,Jerry Douglas
Jim James,http://www.facebook.com/155637981129080,http://www.twitter.com/jimjames,http://jimjames.com/,Alternative,http://www.mtv.com/artists/jim-james/biography,,,,,Jim James
"Julio Iglesias, Jr.",http://www.facebook.com/24671010983,,,,http://www.mtv.com/artists/julio-iglesias-jr-2/biography,,,,,"Julio Iglesias, Jr."
Joanna Newsom,http://www.facebook.com/112804918730764,http://www.twitter.com/itsjoannanewsom,,Alternative,http://www.mtv.com/artists/joanna-newsom/biography,,,,,Joanna Newsom
Jo Carol Pierce,,,,Country,http://www.cmt.com/artists/jo-carol-pierce/biography,,,,,Jo Carol Pierce
Jo Hikk,,,,,http://www.cmt.com/artists/jo-hikk/biography,,,,,Jo Hikk
Jimmy Reed,,,,Blues/Folk,http://www.mtv.com/artists/jimmy-reed/biography,,,,,Jimmy Reed
Jimmy Swaggart,,,,,http://www.mtv.com/artists/jimmy-swaggart/biography,,,,,Jimmy Swaggart
Jinky Vidal,,,,,http://www.mtv.com/artists/jinky-vidal/biography,,,,,Jinky Vidal
John Deacon,,,,,http://www.mtv.com/artists/john-deacon-00/biography,,,,,John Deacon
John Ellison,,,,R&B/Soul,http://www.mtv.com/artists/john-ellison-00/biography,,,,,John Ellison
John Fortune,,,,,http://www.mtv.com/artists/john-fortune/biography,,,,,John Fortune
Johnnie Taylor,,,,Soul,http://www.mtv.com/artists/johnnie-taylor/biography,,,,,Johnnie Taylor
John Tesh,http://www.facebook.com/80985802712,http://www.twitter.com/johntesh,,Pop,http://www.mtv.com/artists/john-tesh/biography,,,,,John Tesh
José José,http://www.facebook.com/114387038573980,,,North American,http://www.mtv.com/artists/jos-jos-1/biography,,,,,José José
Johnny Duncan,,,,Country,http://www.cmt.com/artists/johnny-duncan-00/biography,,,,,Johnny Duncan
Jordan Knight,http://www.facebook.com/8821614887,http://www.twitter.com/jordanknight,http://www.jordanknight.com/,Pop,http://www.mtv.com/artists/jordan-knight/biography,,,,,Jordan Knight
Jonny Lang,http://www.facebook.com/6170128013,http://www.twitter.com/jonnylangband,http://www.jonnylang.com/,Blues,http://www.mtv.com/artists/jonny-lang/biography,,,,,Jonny Lang
Kate Bush,http://www.facebook.com/10393480679,http://www.twitter.com/katebush_music,http:// http://www.katebush.com/,Alternative,http://www.mtv.com/artists/kate-bush/biography,,,,,Kate Bush
Justin Hayward,http://www.facebook.com/75793536402,http://www.twitter.com/djjustinhayward,,Alternative,http://www.mtv.com/artists/justin-hayward/biography,,,,,Justin Hayward
Juelz Santana,http://www.facebook.com/160442195927,http://www.twitter.com/thejuelzsantana,http://www.wtgbm.com/,Hip-Hop/Rap,http://www.mtv.com/artists/juelz-santana/biography,,,,,Juelz Santana
Joslin Grove Choral Society,,,,,http://www.mtv.com/artists/joslin-grove-choral-society/biography,,,,,Joslin Grove Choral Society
Jukebox the Ghost,http://www.facebook.com/65181120016,http://www.twitter.com/jukeboxtheghost,http://jukeboxtheghost.com,Pop/Rock,http://www.mtv.com/artists/jukebox-the-ghost/biography,,,,,Jukebox the Ghost
Julian Kovatchev,,,,,http://www.mtv.com/artists/julian-kovatchev/biography,,,,,Julian Kovatchev
Junior Brown,http://www.facebook.com/203063173104422,http://www.twitter.com/guitsteel,http://www.JuniorBrown.com,Americana,http://www.cmt.com/artists/junior-brown/biography,,,,,Junior Brown
Karen Carpenter,http://www.facebook.com/14048577389,http://www.twitter.com/karenacarpenter,,Pop,http://www.mtv.com/artists/karen-carpenter/biography,,,,,Karen Carpenter
Kasey Chambers,http://www.facebook.com/102894639767502,http://www.twitter.com/kaseychambers,http://www.kaseychambers.com/,Country,http://www.cmt.com/artists/kasey-chambers/biography,,,,,Kasey Chambers
Kasthuri Raja,,,,,http://www.mtv.com/artists/kasthuri-raja/biography,,,,,Kasthuri Raja
Kat Graham,http://www.facebook.com/pages/Kat-Graham/119856773443,http://twitter.com/KatGraham,http://katgraham.com/,Pop,http://www.mtv.com/artists/kat-graham/biography,,,,,Kat Graham
Karen Sokolof Javitch,,,,,http://www.mtv.com/artists/karen-sokolof-javitch/biography,,,,,Karen Sokolof Javitch
Kay Tse,,,,,http://www.mtv.com/artists/kay-tse/biography,,,,,Kay Tse
KC Concepcion,,,,,http://www.mtv.com/artists/kc-concepcion/biography,,,,,KC Concepcion
Kenny Hall,,,,,http://www.mtv.com/artists/kenny-hall-00/biography,,,,,Kenny Hall
Kevin Benson,,,,,http://www.mtv.com/artists/kevin-benson/biography,,,,,Kevin Benson
Kevin Gales,,,,,http://www.mtv.com/artists/kevin-gales/biography,,,,,Kevin Gales
"Ken ""Professor"" Philmore",,,,World/Reggae,http://www.mtv.com/artists/ken-professor-philmore/biography,,,,,"Ken ""Professor"" Philmore"
King Nosmo,,,,,http://www.cmt.com/artists/king-nosmo/biography,,,,,King Nosmo
Kidd Kidd,http://www.facebook.com/190688214306805,http://www.twitter.com/itskiddkidd,http://ItsKiddKidd.com,Hip-Hop,http://www.mtv.com/artists/kidd-kidd/biography,,,,,Kidd Kidd
Kim Richey,http://www.facebook.com/13058933206,http://www.twitter.com/kimrichey,,Country,http://www.cmt.com/artists/kim-richey/biography,,,,,Kim Richey
King's X,http://www.facebook.com/71479589985,,http://www.kings-x.com/,Rock,http://www.mtv.com/artists/kings-x/biography,,,,,King's X
Giannis Kotsiras,,,,,http://www.mtv.com/artists/giannis-kotsiras-1/biography,,,,,Giannis Kotsiras
Kottonmouth Kings,http://www.facebook.com/31875363358,http://www.twitter.com/kottonmouth,http://www.kottonmouthkings.com,Hip-Hop/Rap,http://www.mtv.com/artists/kottonmouth-kings/biography,,,,,Kottonmouth Kings
Larry Graham,,,,Soul,http://www.mtv.com/artists/larry-graham/biography,,,,,Larry Graham
La Tropa F,,,,Tejano/TexMex,http://www.mtv.com/artists/la-tropa-f/biography,,,,,La Tropa F
Lane Turner,,,,,http://www.cmt.com/artists/lane-turner/biography,,,,,Lane Turner
La Bouche,,,http://labouche.info/index.php?lang=de&page=start,House,http://www.mtv.com/artists/la-bouche/biography,,,,,La Bouche
Lara Fabian,http://www.facebook.com/201065806601591,http://www.twitter.com/lfabianofficial,http://www.larafabian.com/,Pop,http://www.mtv.com/artists/lara-fabian/biography,,,,,Lara Fabian
Manu Chao,http://www.facebook.com/258676355721,http://www.twitter.com/manuchao,http://www.manuchao.net/,Alternative,http://www.mtv.com/artists/manu-chao/biography,,,,,Manu Chao
Los Sacheros Santiaguenos,,,,,http://www.mtv.com/artists/los-sacheros-santiaguenos/biography,,,,,Los Sacheros Santiaguenos
Lalo Mora,,,,Latin,http://www.mtv.com/artists/lalo-mora/biography,,,,,Lalo Mora
Lance Miller,,,,,http://www.cmt.com/artists/lance-miller/biography,,,,,Lance Miller
Layne Staley,,,,Rock,http://www.mtv.com/artists/layne-staley/biography,,,,,Layne Staley
LaToya Jackson,http://www.facebook.com/193570900693194,,,Soul,http://www.mtv.com/artists/latoya-jackson/biography,,,,,LaToya Jackson
Laura Branigan,,,http://www.laurabraniganonline.com,Pop,http://www.mtv.com/artists/laura-branigan/biography,,,,,Laura Branigan
Leela James,http://www.facebook.com/311760344439,http://www.twitter.com/leelajames,http://www.leelajames.com/,Pop,http://www.mtv.com/artists/leela-james/biography,,,,,Leela James
Level 42,http://www.facebook.com/10399501101,,http://www.level42.com/,Alternative,http://www.mtv.com/artists/level-42/biography,,,,,Level 42
Los Terribles del Norte,,,,World/International,http://www.mtv.com/artists/los-terribles-del-norte/biography,,,,,Los Terribles del Norte
Los Toppers,,,,,http://www.mtv.com/artists/los-toppers/biography,,,,,Los Toppers
Los Tucanes de Tijuana,http://www.facebook.com/100388213366973,http://www.twitter.com/lostucanesdetj,,Latin,http://www.mtv.com/artists/los-tucanes-de-tijuana/biography,,,,,Los Tucanes de Tijuana
Lionel Hampton,http://www.facebook.com/576862159032325,,,Jazz,http://www.mtv.com/artists/lionel-hampton/biography,,,,,Lionel Hampton
Liryc,http://www.facebook.com/154607591253561,http://twitter.com/LiRyC666,http://www.lirycshozi.com,World,http://www.mtv.com/artists/liryc/biography,,,,,Liryc
Liam Bailey,http://www.facebook.com/22524895596,http://www.twitter.com/liambailey,,Rock,http://www.mtv.com/artists/liam-bailey/biography,,,,,Liam Bailey
Linda Davis,http://www.facebook.com/158457276837,,http://www.lindadavis.com/,Country,http://www.cmt.com/artists/linda-davis/biography,,,,,Linda Davis
Lindsey Haun,,,,,http://www.mtv.com/artists/lindsey-haun/biography,,,,,Lindsey Haun
Lisa Marie Presley,http://www.facebook.com/35492976739,http://www.twitter.com/lisapresley,http://lisamariepresley.com/,Rock,http://www.mtv.com/artists/lisa-marie-presley/biography,,,,,Lisa Marie Presley
Lil Rob,,,,Hip-Hop/Rap,http://www.mtv.com/artists/lil-rob/biography,,,,,Lil Rob
Lila Downs,http://www.facebook.com/35622749584,http://www.twitter.com/liladowns,,World/International,http://www.mtv.com/artists/lila-downs/biography,,,,,Lila Downs
Lily Allen,http://www.facebook.com/5202024322,http://www.twitter.com/lilyallen,http://www.lilyallenmusic.com,Pop,http://www.mtv.com/artists/lily-allen/biography,,,,,Lily Allen
Little Boots,http://www.facebook.com/15981157866,http://www.twitter.com/littleboots,http://www.littlebootsmusic.co.uk,Electronic,http://www.mtv.com/artists/little-boots/biography,,,,,Little Boots
Little Feat,http://www.facebook.com/265238713609,http://www.twitter.com/littlefeattweet,http://www.littlefeat.net/,Rock,http://www.mtv.com/artists/little-feat/biography,,,,,Little Feat
Little Walter,,,,Blues/Folk,http://www.mtv.com/artists/little-walter/biography,,,,,Little Walter
Little Wings,http://www.facebook.com/130230123665874,,,Alternative,http://www.mtv.com/artists/little-wings/biography,,,,,Little Wings
little women,,,,,http://www.mtv.com/artists/little-women/biography,,,,,little women
Loreena McKennitt,http://www.facebook.com/27305161655,http://www.twitter.com/loreena,http://www.quinlanroad.com/,World/International,http://www.mtv.com/artists/loreena-mckennitt/biography,,,,,Loreena McKennitt
Lois Snead,,,,,http://www.mtv.com/artists/lois-snead/biography,,,,,Lois Snead
Los Mora,,,,,http://www.mtv.com/artists/los-mora/biography,,,,,Los Mora
Los Pumas Del Norte,,,,Latin,http://www.mtv.com/artists/los-pumas-del-norte/biography,,,,,Los Pumas Del Norte
Los Razos,,,,Latin,http://www.mtv.com/artists/los-razos/biography,,,,,Los Razos
Lou Josie,,,,,http://www.mtv.com/artists/lou-josie/biography,,,,,Lou Josie
Lou Rawls,http://www.facebook.com/107834629245350,,http://www.lourawls.com/,R&B/Soul,http://www.mtv.com/artists/lou-rawls/biography,,,,,Lou Rawls
Loudness,,,,Rock,http://www.mtv.com/artists/loudness/biography,,,,,Loudness
Macheteros,,,,,http://www.mtv.com/artists/macheteros/biography,,,,,Macheteros
Luis Miguel,http://www.facebook.com/123825504333882,http://www.twitter.com/lmxlm,,World/International,http://www.mtv.com/artists/luis-miguel/biography,,,,,Luis Miguel
Lucas Hoge,http://www.facebook.com/83099086780,http://twitter.com/lucashoge,http://www.LucasHoge.com,Country,http://www.cmt.com/artists/lucas-hoge/biography,,,,,Lucas Hoge
Loverboy,http://www.facebook.com/70118996833,http://www.twitter.com/loverboyband,http://www.loverboyband.com/home.html,Rock,http://www.mtv.com/artists/loverboy/biography,,,,,Loverboy
Lyn Todd,,,,Rock,http://www.mtv.com/artists/lyn-todd/biography,,,,,Lyn Todd
Makaveli,,,,,http://www.mtv.com/artists/makaveli/biography,,,,,Makaveli
Mandy Moore,http://www.facebook.com/135394319821910,http://www.twitter.com/themandymoore,http://www.mandymoorefan.com/,Pop,http://www.mtv.com/artists/mandy-moore/biography,,,,,Mandy Moore
Manuela Van Geenhoven,,,,,http://www.mtv.com/artists/manuela-van-geenhoven/biography,,,,,Manuela Van Geenhoven
Malcolm Moore,,,,,http://www.mtv.com/artists/malcolm-moore-00/biography,,,,,Malcolm Moore
Mali Music,,,,,http://www.mtv.com/artists/mali-music/biography,,,,,Mali Music
Mallu Magalhães,,,,,http://www.mtv.com/artists/mallu-magalhes-1/biography,,,,,Mallu Magalhães
Maluma,,,,Rock,http://www.mtv.com/artists/maluma/biography,,,,,Maluma
Marcus Eldridge,,,,,http://www.cmt.com/artists/marcus-eldridge/biography,,,,,Marcus Eldridge
Marillion,http://www.facebook.com/8367514340,http://www.twitter.com/marilliononline,http://www.marillion.com,Prog-Rock/Art Rock,http://www.mtv.com/artists/marillion/biography,,,,,Marillion
Mark Murphy,,,,Jazz,http://www.mtv.com/artists/mark-murphy-00/biography,,,,,Mark Murphy
Mark Chesnutt,http://www.facebook.com/57564893632,http://www.twitter.com/markchesnutt,http://www.markchesnutt.com/,Country,http://www.cmt.com/artists/mark-chesnutt/biography,,,,,Mark Chesnutt
Marisol,,,,,http://www.mtv.com/artists/marisol/biography,,,,,Marisol
Marshmello,,,,,http://www.mtv.com/artists/marshmello/biography,,,,,Marshmello
Marvin Sapp,http://www.facebook.com/238730370891,http://www.twitter.com/marvinsapp,http://www.myrrh.com/artist-sites/msapp/,R&B/Soul,http://www.mtv.com/artists/marvin-sapp/biography,,,,,Marvin Sapp
Marky Mark,,,,Hip-Hop/Rap,http://www.mtv.com/artists/marky-mark/biography,,,,,Marky Mark
Michael Nesmith,,,,Singer/Songwriter,http://www.mtv.com/artists/michael-nesmith/biography,,,,,Michael Nesmith
Mazza Magoo,,,,,http://www.mtv.com/artists/mazza-magoo/biography,,,,,Mazza Magoo
Mbaraka Mwinshehe & Morogoro Jazz Band,,,,World/International,http://www.mtv.com/artists/mbaraka-mwinshehe-morogoro-jazz-band/biography,,,,,Mbaraka Mwinshehe & Morogoro Jazz Band
MBLAQ,,,,,http://www.mtv.com/artists/mblaq/biography,,,,,MBLAQ
MC Number 6,,,,,http://www.mtv.com/artists/mc-number-6/biography,,,,,MC Number 6
Maureen McCormick,,,,,http://www.mtv.com/artists/maureen-mccormick/biography,,,,,Maureen McCormick
Master Saleem,,,,,http://www.mtv.com/artists/master-saleem/biography,,,,,Master Saleem
Matt Mercado,,,,Rock,http://www.mtv.com/artists/matt-mercado/biography,,,,,Matt Mercado
Maynard James Keenan,http://www.facebook.com/151516714928062,http://www.twitter.com/caduceuscellars,,Rock,http://www.mtv.com/artists/maynard-james-keenan/biography,,,,,Maynard James Keenan
Max Martin,http://www.facebook.com/75057705535,,,Rock,http://www.mtv.com/artists/max-martin/biography,,,,,Max Martin
M.I.A.,http://www.facebook.com/19794112072,http://www.twitter.com/miauniverse,http://www.miauk.com,Alternative,http://www.mtv.com/artists/mia/biography,,,,,M.I.A.
